avg_speed,pickup_hour,Minimum Temperature,Maximum Temperature,Temperature,tip_amount
10.92054857142857,16,14.72,20.0,17.61,3.45
10.28456520710059,13,14.72,20.0,17.61,3.0
20.174869113402067,23,14.72,20.0,17.61,2.66
15.800832000000003,10,14.72,20.0,17.61,2.55
15.320563550151975,18,14.72,20.0,17.61,1.46
13.559579234042554,11,14.72,20.0,17.61,1.0
11.817869373134329,17,14.72,20.0,17.61,2.34
20.67388061538462,19,14.72,20.0,17.61,2.94
31.668616677966103,5,14.72,20.0,17.61,1.0
12.874752,10,14.72,20.0,17.61,2.0
20.88973845633803,21,14.72,20.0,17.61,0.78
44.05400118694362,20,14.72,20.0,17.61,10.55
34.07541908039492,1,14.72,20.0,17.61,4.8
22.882437378151266,22,14.72,20.0,17.61,5.0
12.88865561987041,9,12.78,16.11,14.22,3.36
10.665808951784596,13,12.78,16.11,14.22,3.66
14.15112827586207,18,12.78,16.11,14.22,1.5
21.70527354466859,23,12.78,16.11,14.22,1.45
12.500345515947467,18,12.78,16.11,14.22,2.85
22.83207251231527,15,12.78,16.11,14.22,2.15
19.18912081528663,7,12.78,16.11,14.22,3.0
6.5797099417085425,9,12.78,16.11,14.22,5.08
27.18802377653632,23,12.78,16.11,14.22,5.85
11.808689732484078,10,12.78,16.11,14.22,2.36
12.964785230769232,17,12.78,16.11,14.22,2.0
12.647741259445846,12,12.78,16.11,14.22,2.85
12.245470858652578,15,12.78,16.11,14.22,1.5
12.720563353293413,14,12.78,16.11,14.22,3.55
16.827995352697094,21,12.78,16.11,14.22,1.26
6.7564296209912555,11,12.78,16.11,14.22,1.75
28.968192,19,12.78,16.11,14.22,1.0
5.027018134490239,10,12.78,16.11,14.22,2.0
6.428557676712329,13,12.78,16.11,14.22,1.5
14.886018499486127,8,12.78,16.11,14.22,2.55
19.915632000000002,22,12.78,16.11,14.22,1.0
10.403437374613002,12,12.78,16.11,14.22,3.65
20.489696780487805,21,12.78,16.11,14.22,2.65
17.370697142857143,20,12.78,16.11,14.22,1.75
47.750060832487314,17,12.78,16.11,14.22,6.0
6.58368,15,12.78,16.11,14.22,1.2
27.3867061517976,22,12.78,16.11,14.22,5.25
8.509015360691144,13,12.78,16.11,14.22,2.3
18.87764257564004,22,12.78,16.11,14.22,4.8
16.031890285714287,16,12.78,16.11,14.22,2.66
18.973689831325306,21,12.78,16.11,14.22,1.0
12.753292075471697,8,12.78,16.11,14.22,1.86
23.83714543933055,6,12.78,16.11,14.22,4.26
12.661593854304636,19,12.78,16.11,14.22,1.66
25.657541485714287,21,12.78,16.11,14.22,1.7
13.745286832740215,8,12.78,16.11,14.22,2.0
15.588264753363228,21,12.78,16.11,14.22,1.65
18.252035054892602,23,12.78,16.11,14.22,3.32
17.20882693069307,23,12.78,16.11,14.22,1.35
13.69540403331198,11,12.78,16.11,14.22,2.82
25.093465681528667,21,12.78,16.11,14.22,1.74
13.214781464585833,16,12.78,16.11,14.22,2.36
32.606057972093026,1,12.78,16.11,14.22,2.5
24.471636823880598,21,12.78,16.11,14.22,3.69
51.64366813483147,21,12.78,16.11,14.22,115.0
16.795889824104236,21,12.78,16.11,14.22,1.36
17.276025047923323,21,12.78,16.11,14.22,2.75
21.76800554913295,20,12.78,16.11,14.22,1.0
9.403704693259971,14,12.78,16.11,14.22,3.36
11.206263829787236,20,12.78,16.11,14.22,2.05
6.75715925701944,16,12.78,16.11,14.22,1.17
12.044986278586281,8,12.78,16.11,14.22,1.45
17.07216331034483,20,12.78,16.11,14.22,1.7
18.451077707006373,7,12.78,16.11,14.22,0.95
11.452016759533075,11,12.78,16.11,14.22,3.06
31.363106645566162,21,12.78,16.11,14.22,13.91
7.769246896551723,8,12.78,16.11,14.22,1.55
10.372242659846547,19,12.78,16.11,14.22,2.0
8.34063350862582,18,12.78,16.11,14.22,1.0
12.594866086956522,22,12.78,16.11,14.22,1.7
17.166336,19,12.78,16.11,14.22,4.15
15.872981917808223,8,12.78,16.11,14.22,1.55
19.312128,20,12.78,16.11,14.22,1.26
35.155572815533986,4,12.78,16.11,14.22,1.7
8.957540221276599,11,12.78,16.11,14.22,1.7
17.918469278350518,19,12.78,16.11,14.22,1.85
14.556880402010052,7,12.78,16.11,14.22,3.05
13.960574457831324,8,12.78,16.11,14.22,1.0
10.657194381270905,14,12.78,16.11,14.22,2.85
10.109704590604027,18,12.78,16.11,14.22,2.0
29.93210732049037,20,12.78,16.11,14.22,2.46
46.869883685393255,20,11.17,21.06,16.0,2.26
13.533526852057845,19,11.17,21.06,16.0,2.55
11.201449108485502,18,11.17,21.06,16.0,2.55
24.118509632287,1,11.17,21.06,16.0,4.36
36.76952687524753,22,11.17,21.06,16.0,4.36
11.72908946863845,9,11.17,21.06,16.0,4.36
17.131726451612906,21,11.17,21.06,16.0,1.55
13.830967002652521,11,11.17,21.06,16.0,2.0
25.09794772469636,9,11.17,21.06,16.0,1.26
29.13334702850627,8,11.17,21.06,16.0,5.86
11.40979115973742,20,11.17,21.06,16.0,2.45
17.629328464730293,22,11.17,21.06,16.0,1.5
9.259239452054794,19,11.17,21.06,16.0,1.95
