Pickup_Date,trip_distance_km,duration_seconds,avg_speed,pickup_hour,Minimum Temperature,Maximum Temperature,Temperature,tip_amount,PULocationID
2017-06-05,1.609344,340,17.04011294117647,17,14.72,20.0,17.61,1.0,79
2017-06-05,0.12874752,24,19.312128,15,14.72,20.0,17.61,0.66,234
2017-06-05,2.1726144000000005,494,15.832817489878545,15,14.72,20.0,17.61,1.66,50
2017-06-05,1.7541849600000003,1177,5.365391551401871,13,14.72,20.0,17.61,3.32,233
2017-06-05,2.414016,533,16.304798499061913,17,14.72,20.0,17.61,1.5,239
2017-06-05,0.8207654400000001,193,15.309614424870468,19,14.72,20.0,17.61,1.16,79
2017-06-05,1.35184896,290,16.781573296551727,14,14.72,20.0,17.61,1.26,162
2017-06-05,15.72329088,1876,30.17262642217484,13,14.72,20.0,17.61,8.08,138
2017-06-05,1.0460736000000002,293,12.8527814334471,15,14.72,20.0,17.61,1.74,262
2017-06-05,3.3796224000000006,936,12.998547692307694,18,14.72,20.0,17.61,2.0,161
2017-06-05,1.7059046400000002,1008,6.092516571428572,14,14.72,20.0,17.61,2.82,161
2017-06-05,3.5405568000000005,1138,11.200355430579965,8,14.72,20.0,17.61,2.15,141
2017-06-05,1.4966899200000001,536,10.052394985074628,18,14.72,20.0,17.61,1.86,186
2017-06-05,3.08994048,402,27.671108776119404,16,14.72,20.0,17.61,2.0,238
2017-06-05,5.0694336,1070,17.05603828037383,16,14.72,20.0,17.61,2.0,125
2017-06-05,1.4484096000000002,389,13.404304781491005,17,14.72,20.0,17.61,1.95,68
2017-06-05,8.9318592,84496,0.38054692671842455,21,14.72,20.0,17.61,2.5,230
2017-06-05,3.0577536,1008,10.92054857142857,16,14.72,20.0,17.61,3.45,161
2017-06-05,1.9312128,676,10.28456520710059,13,14.72,20.0,17.61,3.0,161
2017-06-05,4.892405760000001,873,20.174869113402067,23,14.72,20.0,17.61,2.66,230
2017-06-05,2.8968192000000004,660,15.800832000000003,10,14.72,20.0,17.61,2.55,79
2017-06-05,1.40012928,329,15.320563550151975,18,14.72,20.0,17.61,1.46,141
2017-06-05,0.53108352,141,13.559579234042554,11,14.72,20.0,17.61,1.0,236
2017-06-05,1.31966208,402,11.817869373134329,17,14.72,20.0,17.61,2.34,125
2017-06-05,2.68760448,468,20.67388061538462,19,14.72,20.0,17.61,2.94,164
2017-06-05,2.07605376,236,31.668616677966103,5,14.72,20.0,17.61,1.0,236
2017-06-05,3.5405568000000005,990,12.874752,10,14.72,20.0,17.61,2.0,236
